SATK:ANTITRACKING01|Командир: Товарищ Моралес, здесь были обнаружены некоторые неточности.
AFOT:OB202|Командир, все оборудование не работает... но радар в порядке, и ремонтная служба попытается все исправить.
AFOT:OB203|Сканирование показывает несколько островов поблизости... мы можем послать Мор.Котиков на разведку.
AFOT:OB204|Нет связи со спутником, нет информации, зафиксированной в навигационных данных, и этот странный ландшафт...
AFOT:OB205|Командир: "Я не ожидал попасть в "Бермудский Треугольник"... Я должен найти выход как можно скорее..."
AFOT:OB206|Мор.Котик: "Похоже, силы СССР тоже здесь, этот советский Инженер согласился помочь нам."
AFOT:OB207|Мор.Котик: "Эта область выглядит так, как будто это что-то скрывает, может быть, С4 может это изменить?"
AFOT:OB208|Мор.Котик: "Похоже на сооружение в азиатском стиле."
AFOT:OB209|Мор.Котик: "На этом острове много людей, которых тоже занесло сюда, в том числе войска Тихоокеанского Фронта."
AFOT:OB210|Мор.Котик: "На острове есть странная машина и... Тираннозавр!? Нам, наверное, не стоит связываться с ним."
AFOT:OB211|Офицер Тихоокеанского Фронта: "Армия США? Похоже, мы не одни здесь, приятно вас видеть, ребята."
AFOT:OB212|Офицер Тихоокеанского Фронта: "Мы войска Тихоокеанского Фронта, изначально направлялись на Виргинские острова
AFOT:OB213|Офицер Тихоокеанского Фронта: "Эту ситуацию могут объяснить только ученые..."
AFOT:OB214|???: "Судя по вашему разговору, вы должны быть из того же времени и пространства...
AFOT:OB215|Командир: "Эйнштейн? Это невозможно."
AFOT:OB216|Эйнштейн: "Не нервничай, парень, мы из другой временной линии, ты из 80-х, я из Сан-Франциско 70-х."
AFOT:OB217|Эйнштейн: "Хотя есть схожесть во вражеском лидере Юрии и всеобщей борьбе против его армии, но у вас их зовут
AFOT:OB218|Эйнштейн: "Это место является пространственно-временным разломом, пропастью между временем и пространством,
AFOT:OB219|Эйнштейн: "Вы должно быть пришли сюда через разрыв во времени и пространстве, а я оказался здесь из-за ошибки
AFOT:OB220|Эйнштейн: "Если вы поможете мне вернуть машину, мы сможем уйти отсюда и вернуться к нашим временным линиям."
AFOT:OB221|Эйнштейн: "Прости, я не могу помочь твоему миру, но могу отправить вас домой."
AFOT:OB2OK02|Эйнштейн: "Спасибо вам, солдаты союзников из другой временной линии."
AFOT:OB2OK04|Командир: "Мы вернулись? Лейтенант... свяжитесь с союзниками."
AFOT:OB2OK05|Капитан Авианосца: "... Командир? Это флот, с вами уже 15 минут как утерян сигнал, составляю вам отчет."
AFOT:OB2FAIL01|Эйнштейн мертв. МИССИЯ ПРОВАЛЕНА.
AFOT:OB2FAIL02|Машина Времени потеряна. МИССИЯ ПРОВАЛЕНА.
AFOT:OB301|Разведка показывает, что часть вражеских подкреплений, бежала на Багамы и обнаружила на острове базу Эпсилон.
AFOT:OB302|Эти транспортные корабли перевозили несколько МСЦ, что давало этим базам достаточные возможности для развития.
AFOT:OB303|Они станут достаточно сильными, чтобы угрожать нашим союзникам в Пуэрто-Рико, мы должны их уничтожить.
AFOT:OB304|Разведывательная группа обнаружила на Багамах базу Латинской Конфедерации, контролируемую Пси-Маяком,
AFOT:OB305|Если ракета будет развернута, она будет представлять большую угрозу дружественным силам в Атлантике.
AFOT:OB306|Но мы можем положиться на ваш опыт, полученный в Бостоне, чтобы захватить их Пси-Маяк, дабы получить контроль
AFOT:OB307|Нам нужно построить базу и захватить Пси-Маяк, и "одолжить" этот ракетный комплекс... Принимаю сигнал...
AFOT:OB308|Офицер Тихоокеанского Фронта: "Рад слышать вас... Нас телепортировали на этот остров и реактивировали
AFOT:OB309|Офицер Тихоокеанского Фронта: "Ищете место для размещения базы? На нашей стороне достаточно свободного места."
AFOT:OB310|Командир, наша ударная группа готова, нам нужно расчистить путь для того, чтобы МСЦ достигла аванпоста.
AFOT:OB3|Задача 3: Расчистить путь для МСЦ.
AFOT:OB3FAIL|МСЦ утерян. МИССИЯ ПРОВАЛЕНА.
AFOT:OB3OK|МСЦ развернут.
AFOT:OB3OK02|Войска на аванпосте принимают ваше командование.
AFOT:OB4|Задача 4: Захватить Пси-Маяк.
AFOT:OB5|Задача 5: Уничтожить войска Эпсилон.
AFOT:OB4FAIL|Пси-Маяк уничтожен. МИССИЯ ПРОВАЛЕНА.
AFOT:OB4OK|Пси-Маяк под контролем, скоро эта база Латинской Конфедерации будет сражаться за нас.
AFOT:OB5OK|Командир, все войска Эпсилон в этом районе уничтожены.
AFOT:ACCOMPLISHED01|Командующий, наша армия полностью контролирует этот район.
AFOT:ACCOMPLISHED02|Мы будем использовать силы Латинской Конфедерации для сдерживания сил Эпсилон во Флориде.
AFOT:ACCOMPLISHED03|Наша армия присоединяться к дружественным силам в Пуэрто-Рико.
AFOT:ACCOMPLISHED04|Но прежде чем мы уйдем, у нас еще есть игрушка, которая представляет собой баллистическую ракету средней
AFOT:ACCOMPLISHED05|Ракетная Шахта только что частично достроена и может быть использована для пусковой операции.
AFOT:ACCOMPLISHED06|Силы Эпсилон ранее отправили подкрепление с этой базы во Флориде, и мы сделаем им подарок взамен.
AFOT:ACCOMPLISHED07|Пожалуйста, используйте с умом эту Ракетную Шахту, командир.
AFOT:OB2OK03|Эйнштейн: "Зарядка завершена, машина времени вот-вот запустится..."
AFOT:OB401|Командир, связь возобновлена, экспедиционный корпус "Парадокса" высылает подкрепление.
AFOT:OB402|Командир, основной флот прибыл.
AFOT:DESTORYPD|Командир, это сооружение похоже на то здание, которое мы видели в Бостоне, оно было разрушено нашими силами.
AFOT:OB2FAILSEAL|Все Мор.Котики мертвы. МИССИЯ ПРОВАЛЕНА.
AFOT:OB2FAILZUBR|Транспорт потерян. МИССИЯ ПРОВАЛЕНА.
AFOT:OB1FAIL|Транспортный корабль пересек блокаду. МИССИЯ ПРОВАЛЕНА.
ATIL:01|Зигфрид: "Командир, это Зигфрид, мы на месте."
ATIL:02|Мы проводим эвакуацию, обеспечьте безопасность этих объектов, пока эвакуация не будет завершена.
ATIL:03|Отсюда будут уходить Грузовики, которые перевозят оборудование. Вы должны защитить Лабораторию и этот Ангар.
ATIL:04|Грузовик будет отправлен в научно-техническую Лабораторию "Судьбы" в Шварцвальде прототипом Хроносферы. 
ATIL:05|Советы установили здесь базу и аванпост, разведка указывает на приближение большого количество подразделений.
ATIL:OB1|Задача 1: Защитить старую Хроносферу, Лаборатории, Ангары и Тех.Грузовик.
ATIL:OB101|Командир, Зигфрид уже здесь, они выиграют немного времени.
ATIL:OB102|Захватив эту "Площадку Сброса Подкреплений", вы можете получать поддержку через равные промежутки времени.
ATIL:OB103|У нас есть информация что советские войска вошли в Лихтенштейн и они могут атаковать с этой позиции.
ATIL:OB1TIME|Расчетное время до атаки противника:
ATIL:OB104|Советский Союз начал атаку! Все подразделения готовьтесь к бою!!
ATIL:OB1TIME2|Оставшееся время до завершения эвакуации:
ATIL:OB1FAIL|Ключевые объекты уничтожены. МИССИЯ ПРОВАЛЕНА.
ATIL:OB1OK|Зигфрид: "Командир, передача завершена, мы думаем взорвать эти объекты, чтобы они не попали в руки советов."
ATIL:OB1FAILTRUCK|Технический Грузовик уничтожен. МИССИЯ ПРОВАЛЕНА.
ATIL:OB1FAISIEGFRIED|Зигфрид убит в бою. МИССИЯ ПРОВАЛЕНА.
ATIL:TRUCKTRASPORT|Технический Грузовик телепортировался.
ATIL:TRUCKWAITTRANSPORT|Технологический Грузовик стоит на месте, ожидая завершения активации гиперпространственной телепортации.
ATIL:OB1OK02|Наступление противника остановлено, мы готовимся к эвакуации... Подождите, есть сообщение откуда-то еще.
ATIL:OB1OK03|Швейцарский Офицер:"Командующий союзниками, это швейцарская армия, мы объединили войска из других мест
ATIL:OB1OK04|Наша разведгруппа установила, что на советской базе в вашем районе построена Ядерная Шахта средней дальности.
ATIL:OB1OK05|Наша армия и другие войска прибудут с юга, с МСЦ для вашего использования, мы в пути.
ATIL:OB105|Командир, к северу от базы появился отряд легкой техники, и они начинают атаку!
ATIL:OB2|Задача 2: Уничтожить Ядерную Шахту.
ATIL:OB2OK|Отлично командир, угроза устранена, но сюда приближаются советские силы, так что мы вынуждены эвакуироваться.
ATIL:OB201|Швейцарский Офицер:"Командир, мы прибыли на поле боя, выбирайте место дислокации МСЦ с умом."
ATIL:06|Зигфрид: "Командир, отряд танков "Мираж" был отправлен на поле боя все еще нестабильной Хроносферой."
ATIL:OB202|Командир, советские позиции движутся, они готовятся ко второй волне штурма!
ATIL:OB2TIME|Оставшееся время до прибытия второй волны наступления:
ATIL:RA1EGG|???: "Кто-то, наконец, заметил нас, дайте великому сыщику таинственный подарок в качестве награды."
LOADBRIEF:ATIL|Задача 1: Защитить старую Хроносферу, Лаборатории, Ангары и Грузовик.\nЗадача 2: Ожидайте дальнейших инструкций.\n\nПримечание: Зигфрид должен выжить.\nПримечание: Недостаточная количество Энергии приведет к провалу миссии.
LOADMSG:ATIL|Операция: Наследие Времени, Место: граница Швейцарии и Лихтенштейна.
BRIEF:ATIL|Мы смогли защитить радиолокационную группу и начали переговоры с \nсоюзниками на Тихоокеанском Фронте. Однако сейчас необходимо решить\nболее насущные дела. Мы смогли изучить и завершить Хроносферу первого\nпоколения и использовали её в бою. После 2-ой Мировой войны Эйнштейн\nзашифровал и спрятал все наработки связанные с технологией Парадокса,\nхотя технология хроно-телепорта была расшифрована, после чего началось\nстроительство Хроносферы следующего поколения. Я недавно расшифровал\nспрятанную информацию. Мы попытались передать данные, но недооценили\nСоветский Союз, их "блицкриг" в Европу удался. Было послано большое \nколичество войск для защиты объектов в Шварцвальде. Хотя наша линия \nобороны была укреплена, советская бронетанковая дивизия все же успешно\nпрорвала ее. Исследовательский Центр находится рядом с НИИ, поэтому у\nнас нет времени не спеша вывозить отсюда материалы и оборудование. \nРазведка сообщила, что противник готов к масштабному наступлению. Я \nнаблюдал за вами в Богемии и решил, что ваша помощь будет кстати. У \nменя есть дерзкий план перенастройки Хроносферы первого поколения,\nчтобы отправлять данные на базу, при помощи технологического грузовика,\nсразу в Шварцвальд. Наша задача - защита этих объектов и грузовика. \nВнимание, прототип Хроносферы не стабилен, при недостатке мощности.\n\nЗадача 1: Защитить старую Хроносферу, Лаборатории, Ангары и Грузовик.\nЗадача 2: Ожидайте дальнейших инструкций.\n\nПримечание: Зигфрид должен выжить.\nПримечание: Недостаточная количество Энергии приведет к провалу миссии.
ATIL:OB1FAILLOWPOWER|Примечание: Недостаточно энергии, если питание не будет восстановлено немедленно, миссия будет провалена.
POST:ATIL|Зигфрид:"Мы успешно завершили транспортировку оборудования. \nНовая Хроносфера была стабилизирована после настройки.\nОперация по спасению ученых Тихоокеанского Фронта идет \nполным ходом."
BRIEF:AFOT|Командир, чтобы избежать угрозы, исходящей от нового оружия Эпсилон, мы на короткое время уехали из нашего родного Бостона, но воины, которые остались в своем родном городе, прекрасно уничтожили угрозу и сохранили пламя сопротивления. Мы будем двигаться на юг вдоль всего восточного побережья. Экспедиционные силы "Парадокса" надеются, что мы сделаем все возможное, чтобы устранить все угрозы, которые враждебны "Парадоксу" во время путешествия на юг, но за это время мы не столкнулись с вражескими войсками. Да, там нет вражеского присутствия, но мы по-прежнему поддерживаем наивысшую степень готовности.Однако ситуация изменилась. Разведывательные силы в водах Флориды обнаружили несколько групп транспортных войск, отправленных армией Эпсилон. Направление их марша, вероятно, будет в сторону Пуэрто-Рико. Это показывает, что эвакуация дружественных сил в Пуэрто-Рико может оказаться под угрозой. Мы направим отряды, разберитесь с ними.\nОбратите внимание командир, погода в этом районе моря довольно плохая, там могут происходить неожиданные вещи.\n\nЗадача 1: Перехватить все транспортные корабли противника.\nЗадача 2: Ждите дальнейших инструкций.
LOADBRIEF:AFOT|Задача 1: Перехватить все транспортные корабли противника.\nЗадача 2: Ждите дальнейших инструкций.
LOADMSG:AFOT|Операция: Вынужденный Отход, Место: Острова Лукайя, дельта Бермудских островов
POST:AFOT|Командующий экспедиционными силами Парадокса:"Хорошая\nработа, командир, вы успешно предотвратили отправку\nподкреплений противником и даже взяли под контроль базу\nЛатинского альянса. Отправляйтесь в Пуэрто-Рико."
ATIL:07|Пожалуйста, защитите Грузовик и Хроносферу от уничтожения до завершения эвакуации.
ATIL:08|Зигфрид: "Из-за текущего состояния телепортации риск слишком велик, мы можем использовать ее лишь раз."
ATIL:OB1OK03B|и движемся к вам, но наши разведчики обнаружили новую угрозу."
ATIL:OB1OK04B|Она представляет огромную угрозу для Швейцарии и даже Западной Европы. Нам нужно ее уничтожить.
AFOT:12|Весьма вероятно, что источник помех движется в нашем направлении.
AFOT:ACCOMPLISHED04B|дальности на базе Латинской Конфедерации.
AFOT:ACCOMPLISHED05B|Конечно, после пуска она будет демонтирована, чтобы снова не попасть в руки сил Эпсилон.
AFOT:OB1OKB|Подождите, обнаружено несколько транспортных кораблей, проходящих через наши оборонительные рубежи!
AFOT:OB1OK02B|Возможно, мы сможем узнать... Зафиксировано накопление огромной энергии, и она быстро приближаются к нам!
AFOT:OB212B|с помощью Хроносферы, но что-то случилось, и нас занесло сюда."
AFOT:OB214B|Разрешите представиться, я Эйнштейн, ученый союзных войск."
AFOT:OB217B|силы "Эпсилон", мы же зовем их - армия Юрия, у нас - Советский Союз потерпел поражение, у вас - победил."
AFOT:OB218B|здесь можно заблудится, может С4 поможет найти нам путь назад."
AFOT:OB219B|в эксперименте с моей Машиной Времени, и эта машина должна быть где-то здесь."
AFOT:OB308B|пост-американский аванпост, но нам срочно нужна ваша помощь."
AFOT:OB306B|над этой базой, и использовать ее для сдерживания войск сил Эпсилон в окрестностях.
AFOT:OB304B|а также строящуюся там баллистическую ракету средней дальности.
AFOT:OB204B|Кажется, как будто мы в неизведанном пространстве.
